x,y,Clay,SOC,pH,CEC
7.54021,49.27598,21,9.3,6.03,8.5
7.54552,49.16822,11,10.9,4.58,6.6
7.61058,47.8196,20,12.6,7.49,15
7.27446,53.46121,43,49.4,6.07,25.7
7.28471,53.29959,41,49.8,6.06,23
7.29487,53.13798,2,18.1,5.5,4.9
7.3081,52.92232,4,10.7,5.3,5.4
7.42801,50.87477,16,34.7,3.75,9.1
7.26386,53.15527,4,40.9,4.91,5
7.29641,52.63449,2,46,4.65,6.8
7.32364,52.18549,2,18.5,5.92,3.2
7.33543,51.9879,40,35.9,6.57,19.1
7.35233,51.70051,6,13.4,6.03,5.7
7.37325,51.34124,22,20.7,4.31,7.1
7.28018,52.41829,3,10.4,4.03,4.3
7.30202,52.05908,16,19,6.13,11.1
7.31171,51.89745,19,11.2,6.37,12.6
7.32138,51.7358,5,12.1,6.65,5.9
7.34756,51.28672,19,22.8,4.2,8.1
7.24184,52.56129,2,3.9,4.99,1
7.31474,51.35792,16,11,4.19,3.9
7.31784,51.30407,18,21,5.7,6.6
7.32414,51.19625,18,37.3,4.12,8.2
7.35194,50.71128,21,36.6,4.77,8.2
7.37373,50.33345,23,15.3,7.51,16.2
7.37498,50.29797,20,27.6,7.55,18
7.19401,52.8479,3,51.4,3.99,8.1
7.20865,52.61449,4,21.9,5.4,6.2
7.21153,52.57832,5,18.3,5.97,8.2
7.22396,52.36319,4,27.9,4.25,7.4
7.25145,51.93205,32,33.6,5.48,21.9
7.28391,51.39319,13,15.8,4.03,8.9
7.30295,51.06987,20,87.6,4.41,10.9
7.31751,50.8362,17,80.5,4.17,10.3
7.34598,50.31561,13,15.1,6.44,10.4
7.18752,52.48788,2,10,5.47,2.1
7.21788,52.00319,21,13.1,4.6,11.6
7.23777,51.67991,4,23.3,4.29,5.3
7.36761,49.41613,19,10.8,6.22,8.2
7.144094,52.70287,0,304.6,4.25,32.1
7.16489,52.37967,3,29.5,5.74,4.7
7.18994,51.98455,5,15,5.81,6
7.20004,51.82293,6,19.5,5.84,6.9
7.24692,51.05056,17,35.3,6.35,9.6
7.14377,52.27123,7,18.9,5.89,5.4
7.22275,50.97802,18,28.7,5.99,9.3
7.08376,52.71939,3,14.7,5.82,4.8
7.10508,52.39616,5,155.8,3.62,11.8
7.1263,52.07413,11,12,6.55,10.1
7.13978,51.85743,4,28.6,6.86,9.3
7.14665,51.74964,5,74.9,3.98,10
7.2566,49.91736,32,26.5,5.94,9.5
7.27692,49.55795,21,23.9,5.09,8.9
7.29892,49.16254,26,24.1,7.6,15.2
7.06262,52.59408,2,19.5,6.84,10.4
7.0685,52.48462,4,39.5,5.03,8.1
7.20146,50.38383,18,14.8,6.12,13.6
7.26951,49.19783,48,23.1,7.68,31.1
7.08174,51.85601,0,300.4,5.25,48.4
7.08865,51.74823,6,12.7,4.39,2
7.14282,50.88605,7,21.7,5,5.8
7.18124,50.2398,16,23.1,5.42,6.5
7.24005,49.23312,19,27.5,7.68,13.3
7.00729,52.53765,3,29.7,4.37,1
7.01582,52.41195,6,32.8,6.31,8.7
7.19722,49.50201,15,15,5.62,17.4
7.00702,52.10595,4,42.3,3.97,6.3
7.01593,51.9983,3,18,5.95,5.4
7.02847,51.7827,5,9.6,5.63,4.9
7.0518,51.42363,15,117.2,5.99,12.9
7.10062,50.65118,16,26.7,5.91,8
6.97664,52.12317,8,23.4,5.94,8.3
7.14518,49.44671,19,13.5,6.38,13.4
7.02014,51.02692,13,24.8,6.79,11
7.03042,50.86531,9,10.6,7.45,8.8
7.09071,49.89523,23,25.7,5.48,6.9
7.11975,49.41005,18,19.2,5.94,8.3
6.8843,52.62418,3,14.3,5.61,3.4
6.94764,51.69069,3,12.4,5.59,2.5
6.85618,52.58773,1,17.1,5.52,28
6.89094,52.10276,3,15.2,5.89,8.1
6.92363,51.61812,6,19.9,6.28,8.1
6.86999,51.97649,14,19.1,6.49,13.1
6.8752,51.90431,5,44.4,6.35,10.9
6.88614,51.74306,7,14.4,6.23,7.6
6.82419,51.81276,11,15.6,6.92,12.4
6.78914,51.88436,4,25.9,5.32,5.8
6.82324,51.39955,4,26.8,5.33,1
6.90763,50.14225,26,20.1,6.86,14.2
6.90998,50.10639,21,19.5,5.98,9.1
6.70879,52.58376,4,21.7,5.74,10.1
6.76537,51.82978,5,14.5,6.45,7.4
6.81354,51.12947,17,10.1,7.36,9.2
6.83538,50.80617,19,48.9,5.81,19.9
6.74022,51.75708,10,31.7,4.02,6.2
6.80814,50.7874,14,10.5,6.21,10.2
6.82998,50.46406,25,34.9,5.84,14.2
6.78607,50.69686,13,13.1,6.61,9
6.68495,51.71954,5,24.3,5.75,5.5
6.69672,51.55796,35,36,6.5,24.8
6.69934,51.52206,27,41.5,7.49,20.1
6.73396,51.03723,17,11.1,7.79,12.8
6.78978,50.22906,18,22.1,5.51,8.9
6.71024,50.96427,16,15.4,6.87,14.8
6.77756,49.99476,26,20.8,6.1,11.2
6.73007,50.28137,36,46,6.68,32.2
6.75216,49.95803,9,12.6,6.04,6.8
6.77985,49.54486,18,32.7,5.3,7.1
6.63021,51.28617,17,15.4,6.32,9.8
6.73289,49.8315,16,15.4,5.69,9.5
6.58687,51.48285,9,18.8,6.03,7.8
6.61082,51.15966,13,8.2,7.18,10.5
6.70015,49.90258,19,17.6,6.39,9.3
6.60989,50.78183,16,13.2,6.71,10.5
6.70069,49.48857,24,83.8,4.44,11
6.59986,50.52952,15,27.7,7.19,31
6.6231,50.20621,14,28.9,5.7,10.8
6.56266,50.65439,27,24.6,7.67,18.5
6.59247,50.24135,35,32.2,5.31,13.4
6.44589,51.82045,16,14.8,6.99,11
6.44024,51.51447,6,16.7,6.19,7
6.48045,50.99355,15,16.3,7.41,12.6
6.4902,50.86824,13,16.1,6.37,6.7
6.52593,50.38333,23,29.7,7.01,20.5
6.55856,49.93435,29,43,6.88,31.9
6.59536,49.41343,21,32.5,7.47,19.3
6.42976,51.28026,8,18.7,6.96,9.7
6.49117,50.47225,22,26.6,5.03,8.8
6.50316,50.31065,34,45.7,5.36,12.8
6.515,50.14904,17,22.3,6.25,7.9
6.39119,51.40498,11,31.8,6.84,14.7
6.40391,51.24343,13,12.6,7.11,10
6.42064,51.02798,10,8.2,7.54,7.3
6.49368,50.05837,12,13.1,5.8,5.2
6.50552,49.89672,29,10.4,8.11,21.5
6.36821,51.33229,21,30.6,7.41,29.8
6.34096,51.31344,13,10.3,7.3,9.3
6.35092,51.18778,8,26.4,3.78,5.9
6.45254,49.85908,3,9.4,5.05,3.3
6.28022,51.70744,15,21.7,6.62,9.9
6.4167,49.96595,28,43.6,7.37,21.6
6.26902,51.49112,11,15.2,7.46,11.8
6.25645,51.29277,4,9.9,5.76,3.3
6.18444,51.81233,51,66.9,6.96,34.1
6.17049,51.63202,10,10.4,6.59,5.6
6.25037,50.66264,0,241.6,3.68,11.8
6.28582,50.21379,22,20.8,5.67,10.2
6.18552,51.1105,9,15.7,6.94,6.7
6.26348,50.14103,26,30.1,5.32,7.7
6.16444,51.0199,11,17.6,7.84,11
6.17766,50.85765,15,17.8,7.07,11.7
6.23836,50.10424,26,27.7,5.11,11.5
6.07286,51.08871,30,20.8,6.44,15.5
